rainfall_72h_mm,rainfall_threshold_mm,soil_saturation_ratio,terrain_slope_degrees,drainage_capacity_mm_day,elevation_meters,river_distance_meters,past_recurrence_count,vulnerability_svi,flood_hazard_occurred
70.1,86.1,0.727,1.9,158.2,961.1,1329.8,4,21.4,0
108.7,105.6,0.857,10.7,34.4,248.8,874.7,2,76.7,0
18.1,70.8,0.688,8.6,101.9,668.3,89.1,2,75.1,1
27.4,63.5,0.564,4.8,60.1,881.0,1187.1,6,36.5,0
122.8,74.3,0.47,14.6,25.3,741.1,1561.3,1,70.9,1
31.4,98.6,0.844,19.1,158.4,229.7,697.0,2,67.7,0
115.6,59.7,0.759,4.0,90.0,429.7,1749.1,5,38.9,1
132.5,88.0,0.5,14.1,140.7,941.6,359.0,1,72.9,1
113.7,62.5,0.941,2.2,138.4,667.3,350.1,9,89.5,1
26.4,79.0,0.655,1.2,134.7,11.2,261.3,4,39.4,1
116.9,108.1,0.909,5.2,87.0,914.4,608.2,0,93.4,0
148.1,65.7,0.659,5.1,146.0,47.2,2302.9,6,32.9,1
119.8,56.9,0.41,2.0,74.6,896.2,2161.7,2,25.8,1
118.8,78.5,0.84,21.6,80.1,247.0,629.1,5,21.2,1
11.8,86.8,0.433,2.2,59.5,1149.9,1117.3,4,32.1,1
37.2,71.4,0.682,7.4,85.5,444.7,1581.1,2,42.4,0
29.7,84.8,0.495,3.6,158.2,395.7,381.2,5,73.7,0
13.7,107.4,0.83,8.5,102.4,182.9,270.9,0,20.8,0
43.9,72.1,0.295,17.1,137.2,370.2,4344.8,1,55.6,0
270.4,72.0,0.86,6.5,60.6,1052.6,1203.4,2,56.5,1
103.6,81.6,0.659,23.4,154.0,1195.6,4832.5,4,33.2,0
41.3,83.3,0.7,5.7,26.8,445.1,544.5,3,18.6,0
165.9,55.1,0.53,2.4,150.6,541.1,1507.0,2,33.0,1
143.0,88.9,0.494,2.9,146.2,867.9,352.2,5,33.4,1
29.2,109.9,0.546,1.7,34.1,1064.0,413.3,1,70.0,1
84.1,71.1,0.98,2.9,106.7,713.7,910.7,2,33.7,1
266.5,89.7,0.624,21.4,131.0,472.9,512.1,0,42.2,1
25.7,55.3,0.598,8.1,79.5,498.1,270.2,0,18.8,0
42.6,88.2,0.588,15.6,37.4,836.3,416.0,2,64.9,0
103.2,79.6,0.489,5.0,137.0,8.8,93.7,3,52.9,1
39.0,84.2,0.679,23.0,88.0,745.4,1512.6,4,42.6,0
159.1,84.9,0.675,8.5,60.5,429.8,863.0,2,71.2,1
76.3,64.7,0.919,5.3,34.6,954.1,168.8,2,69.6,1
139.6,97.3,0.579,4.7,111.4,116.1,276.0,4,41.2,1
82.3,85.6,0.891,12.4,30.7,707.9,179.8,3,71.8,1
175.3,69.9,0.672,1.2,131.8,579.8,1187.9,1,42.9,1
132.4,106.6,0.797,18.1,129.1,772.6,168.7,1,32.8,1
139.3,55.7,0.493,24.4,68.6,82.5,1734.3,3,72.6,1
356.9,94.9,0.585,4.9,88.8,698.1,74.9,1,73.2,0
71.7,76.0,0.573,11.2,115.3,676.0,394.2,2,84.3,0
269.6,83.7,0.832,1.9,154.5,675.0,2706.0,2,55.1,1
132.0,71.0,0.639,4.4,95.2,726.2,1571.3,2,33.6,1
17.8,72.7,0.784,5.4,159.6,813.4,140.9,1,82.0,1
32.1,55.8,0.839,2.3,68.9,967.0,2115.3,5,29.0,1
35.2,95.1,0.863,5.0,96.1,327.4,865.2,0,90.1,0
60.2,94.1,0.781,2.2,40.6,990.9,2301.1,4,39.5,0
106.5,91.0,0.457,17.1,100.1,600.4,1151.8,4,16.5,0
170.8,103.3,0.713,10.5,97.4,97.1,1424.2,3,29.9,1
29.3,104.6,0.713,2.8,139.6,75.0,6093.4,0,48.2,0
43.6,85.6,0.71,2.0,159.5,404.4,367.3,2,19.4,1
70.1,92.7,0.516,9.0,158.1,943.0,1223.6,0,47.8,0
104.2,55.6,0.47,5.8,56.9,850.7,790.1,3,31.2,1
222.5,101.5,0.431,5.0,70.7,947.4,98.3,3,16.5,1
95.1,99.9,0.886,5.9,62.1,623.1,67.5,1,38.9,0
14.4,56.1,0.939,5.2,52.0,531.0,202.3,2,33.1,0
79.2,84.9,0.821,0.9,45.3,181.2,1306.7,3,48.6,0
29.2,104.9,0.847,4.2,94.1,397.2,1054.9,1,75.7,0
26.5,65.0,0.868,3.9,142.8,523.7,1017.4,0,55.8,0
353.6,74.4,0.814,2.0,104.6,110.9,88.9,1,76.4,1
134.1,73.2,0.457,15.3,142.8,268.6,810.3,4,41.9,1
73.8,74.6,0.407,1.7,154.5,719.9,3152.3,4,16.1,0
21.8,57.3,0.879,7.7,76.7,884.1,658.2,2,88.8,0
33.3,70.3,0.646,1.8,137.8,1198.0,1226.7,1,40.2,0
116.3,71.2,0.867,8.3,32.1,1120.1,1866.0,2,57.2,1
153.1,102.6,0.509,17.8,89.9,772.9,1888.6,1,52.5,0
170.0,74.4,0.939,4.9,74.7,508.4,929.0,2,61.6,1
61.7,79.6,0.599,14.9,52.7,765.2,2391.9,1,85.8,0
20.1,75.9,0.479,3.9,84.2,943.9,645.9,2,84.4,0
68.6,61.6,0.677,2.6,84.9,146.4,2684.6,1,93.5,0
49.4,109.5,0.8,1.1,134.2,494.8,379.7,4,57.3,1
38.4,100.4,0.821,15.2,142.3,1008.6,444.6,4,88.8,1
63.9,84.8,0.345,3.1,113.7,463.7,115.5,0,53.6,0
110.1,81.2,0.317,3.6,110.5,688.4,1955.1,3,18.6,1
16.2,90.7,0.823,4.4,39.9,707.4,697.6,0,26.7,0
11.0,73.0,0.848,4.9,102.7,225.4,362.3,1,41.7,0
23.3,57.8,0.395,4.9,62.1,437.9,366.4,3,73.0,0
96.6,77.2,0.584,0.9,64.8,404.7,2830.0,0,21.5,0
11.7,109.1,0.606,18.8,37.8,36.3,2204.3,4,43.9,0
163.4,65.0,0.887,22.5,110.8,33.9,1017.7,2,93.6,1
18.8,84.0,0.701,2.0,103.8,998.9,1198.9,5,77.9,0
39.2,55.5,0.789,0.9,54.7,331.3,821.7,2,60.8,0
39.8,61.7,0.803,0.6,60.5,624.1,646.4,5,19.9,1
21.8,87.3,0.498,5.7,129.4,362.0,3014.9,1,16.2,0
9.2,71.4,0.392,24.4,132.0,1129.1,211.1,2,23.4,0
323.8,104.8,0.31,2.5,91.6,314.9,700.5,4,41.2,1
50.8,77.3,0.67,17.7,45.1,518.4,556.9,0,63.5,0
8.9,66.4,0.47,23.3,32.5,1047.9,877.3,2,30.8,0
41.5,85.0,0.712,3.9,61.6,1011.1,784.2,2,19.1,0
169.0,98.7,0.98,5.5,123.7,227.4,928.0,3,22.3,1
325.1,56.1,0.423,2.1,106.1,964.2,230.9,1,49.1,1
206.9,82.8,0.723,5.4,121.9,552.5,913.7,6,76.9,1
300.6,97.5,0.957,5.8,88.7,582.1,383.1,1,80.7,1
52.5,60.7,0.684,2.0,126.9,164.5,294.5,3,38.3,0
45.5,104.7,0.811,24.1,89.9,101.3,130.4,1,68.1,0
146.9,69.5,0.565,1.7,36.3,874.9,1775.9,0,46.4,0
20.6,64.4,0.623,23.3,35.8,598.3,719.2,2,92.8,0
59.8,87.4,0.574,4.5,137.3,527.0,1232.3,2,47.4,0
53.1,64.6,0.655,13.9,110.0,876.8,1610.6,5,46.7,0
25.4,92.4,0.705,3.1,62.7,919.8,1414.8,0,55.1,0
38.8,82.0,0.781,11.7,127.2,194.9,813.0,6,17.0,1
33.0,61.0,0.724,1.6,43.3,734.2,639.0,3,48.4,1
151.1,105.2,0.619,4.9,112.1,166.7,615.8,6,81.3,1
16.8,92.0,0.563,20.0,158.6,902.9,1276.1,2,64.0,0
28.3,85.0,0.5,5.0,45.3,790.1,869.3,5,92.6,0
94.9,75.6,0.868,19.9,44.2,1148.2,2319.6,4,41.0,1
163.9,62.4,0.913,23.7,88.2,87.4,2542.5,4,27.9,1
33.8,93.9,0.612,6.2,111.8,73.2,274.4,4,75.0,1
9.0,99.8,0.689,1.7,28.6,342.2,225.7,2,18.5,0
29.2,61.9,0.609,1.4,92.5,317.7,1244.4,6,27.8,1
34.6,82.2,0.548,1.6,36.2,300.1,480.1,0,55.6,0
16.1,81.7,0.794,2.7,57.6,1088.0,72.5,4,75.3,0
99.4,74.2,0.601,2.9,121.2,303.2,2684.0,0,63.1,0
96.9,98.4,0.694,3.7,124.7,330.0,358.8,3,94.6,1
220.4,60.5,0.652,4.3,123.5,912.5,3228.8,3,67.4,1
200.2,66.3,0.818,4.1,33.8,542.4,1566.6,4,73.0,1
21.2,55.1,0.691,2.0,131.2,933.2,1775.9,4,94.5,0
348.6,75.5,0.641,4.9,83.3,83.1,320.0,3,62.4,1
38.3,71.0,0.601,4.2,89.2,587.6,370.2,3,72.2,0
79.7,102.7,0.495,0.6,81.7,45.2,933.9,1,38.9,0
5.8,96.0,0.908,12.0,140.7,79.9,276.6,1,57.9,0
30.2,59.6,0.476,1.9,116.8,1088.2,487.4,1,88.0,0
84.8,95.8,0.47,0.8,92.5,171.4,515.4,3,83.3,1
95.4,92.1,0.877,0.5,137.6,641.2,258.7,1,39.5,1
108.9,70.5,0.566,0.6,133.7,496.3,325.6,4,43.6,1
11.4,55.9,0.496,9.7,25.7,420.1,1914.5,3,82.7,0
64.2,61.3,0.503,3.5,89.6,1080.3,269.5,2,37.8,0
307.5,68.7,0.477,2.8,30.7,31.1,84.6,1,86.0,1
99.6,99.9,0.543,1.4,66.5,798.2,1241.0,1,76.9,0
259.0,80.6,0.851,20.5,133.5,1156.3,4524.8,2,27.2,1
134.5,105.5,0.98,19.3,152.4,674.4,532.7,2,72.6,0
44.2,98.4,0.612,6.0,57.7,1124.5,201.6,4,81.7,0
85.9,70.8,0.897,4.9,27.9,67.4,1063.8,0,26.5,0
189.3,101.5,0.609,3.2,79.3,505.5,2891.9,3,51.6,1
98.6,61.4,0.566,24.1,70.2,315.9,1889.3,4,84.0,1
120.0,57.0,0.445,23.6,116.4,878.3,1219.1,3,30.9,1
19.7,88.5,0.673,5.3,91.8,1177.7,504.1,1,50.9,0
31.4,73.8,0.385,19.6,78.8,311.6,986.7,3,64.0,1
34.0,73.1,0.55,17.0,56.0,786.7,164.8,2,22.8,0
322.5,92.8,0.665,4.3,136.8,241.7,1413.4,3,32.0,1
85.6,101.8,0.736,1.4,58.5,680.6,1599.6,4,52.3,1
231.3,72.7,0.681,19.3,32.4,559.4,4074.0,2,44.9,1
305.5,72.9,0.567,0.9,101.2,1166.5,412.0,1,41.0,1
102.5,84.4,0.42,7.5,67.8,732.2,72.4,4,17.1,1
22.4,90.9,0.921,6.4,121.2,422.7,996.6,3,89.2,0
168.8,66.2,0.291,2.9,35.9,141.3,1522.2,5,84.7,1
76.2,105.2,0.797,2.4,155.5,185.7,1925.1,0,46.4,0
96.5,91.0,0.559,5.1,50.2,274.3,308.4,3,29.5,0
87.5,89.4,0.651,0.9,73.2,304.9,414.2,2,20.5,1
31.5,104.7,0.563,9.9,89.9,1021.5,912.4,2,24.9,0
61.6,104.9,0.813,5.1,145.2,675.7,531.6,4,63.2,1
17.9,62.5,0.583,4.9,122.5,630.5,2413.7,0,73.7,0
36.8,63.0,0.87,12.7,44.6,142.1,820.4,0,27.5,0
11.3,96.9,0.889,10.4,84.2,1032.9,1978.8,3,24.0,0
21.9,107.6,0.836,22.1,98.3,868.8,1092.8,1,70.3,0
141.0,91.7,0.646,9.4,119.8,85.9,1829.8,5,56.4,1
15.2,77.6,0.81,5.0,102.2,850.9,535.4,0,44.7,0
59.3,92.6,0.523,0.9,86.7,654.5,2186.4,2,73.0,0
98.4,67.6,0.603,18.3,128.3,102.7,435.2,1,51.5,1
135.3,109.9,0.544,10.4,76.0,552.7,997.9,1,52.2,0
96.4,78.7,0.686,18.6,158.3,584.2,339.0,3,16.3,1
297.3,106.2,0.783,15.2,153.0,203.1,824.4,3,40.3,1
62.3,78.7,0.472,13.2,120.5,1135.1,509.6,5,15.4,0
14.9,106.0,0.886,4.1,144.2,1020.7,422.2,1,88.9,0
27.4,73.5,0.54,0.9,78.1,804.5,4143.0,0,38.5,0
294.1,96.8,0.577,4.3,103.5,557.4,259.3,2,29.4,1
152.0,107.3,0.551,4.2,61.8,497.1,1907.6,2,22.3,0
162.9,90.5,0.653,5.9,144.6,782.9,5024.6,2,18.7,1
24.6,92.3,0.971,16.0,88.6,656.8,74.1,1,85.9,0
151.3,60.7,0.94,2.6,97.4,79.4,1490.9,2,28.5,1
224.2,81.1,0.447,2.7,141.7,617.4,399.9,2,64.4,0
51.7,103.8,0.534,2.4,132.6,968.7,99.6,4,67.1,1
51.3,68.3,0.814,2.7,68.4,553.8,668.8,1,40.4,0
90.7,98.4,0.651,6.1,36.8,67.1,3334.1,4,81.7,0
144.8,92.2,0.82,12.7,46.9,944.6,64.2,2,32.1,1
150.1,67.3,0.523,2.4,70.8,245.6,1113.7,1,20.7,1
15.7,70.6,0.897,20.4,66.2,314.1,885.1,5,20.5,1
205.9,78.5,0.753,5.8,30.2,201.8,2529.9,0,39.0,1
36.9,61.9,0.748,0.9,83.3,399.6,155.3,4,52.1,1
114.5,105.2,0.723,4.0,39.3,909.3,1423.1,4,65.3,0
172.0,95.7,0.76,7.3,54.8,625.7,1417.7,2,73.3,1
188.3,75.1,0.815,7.2,131.3,249.8,1377.1,0,29.3,1
174.2,71.5,0.923,4.2,91.8,1054.0,3473.7,3,69.7,1
25.4,92.9,0.286,2.3,75.3,1056.1,2128.5,5,29.6,0
33.3,78.3,0.542,1.5,50.0,1045.3,101.5,1,94.8,0
8.4,67.6,0.538,5.7,141.9,290.4,814.3,1,91.7,0
92.3,78.7,0.698,3.9,147.0,544.2,658.9,2,23.2,1
32.5,102.9,0.555,2.4,95.0,1182.1,495.5,1,67.4,0
9.4,58.8,0.694,16.6,149.4,927.6,770.3,1,87.3,0
60.4,75.3,0.435,4.2,87.7,37.5,631.8,2,21.5,0
285.0,107.9,0.804,2.0,39.5,82.9,729.5,2,24.9,1
80.0,55.8,0.563,1.8,27.3,559.4,4700.9,0,42.8,1
53.1,104.0,0.478,5.0,42.3,1091.5,161.4,3,22.7,0
141.8,75.6,0.471,24.1,109.1,648.7,3114.8,0,85.8,1
83.4,65.4,0.463,3.7,68.3,599.9,835.3,1,85.0,1
104.2,55.8,0.865,1.9,112.5,131.0,1223.0,4,90.9,1
99.9,58.9,0.68,2.7,93.6,789.9,2177.6,3,31.4,1
60.5,64.5,0.613,8.3,70.0,987.4,586.4,2,18.6,0
147.9,56.4,0.881,2.9,54.5,459.6,725.4,2,50.6,1
21.2,73.5,0.671,5.1,35.9,931.9,682.2,4,85.4,0
162.8,57.5,0.511,12.5,130.6,1157.5,613.5,1,66.1,1
190.4,93.1,0.955,7.9,135.6,248.5,3166.8,3,94.9,0
97.6,100.0,0.719,4.2,98.1,630.4,2168.8,1,87.5,0
31.6,103.8,0.719,3.9,46.2,348.1,188.5,2,46.4,1
68.9,85.2,0.395,8.0,60.6,952.5,187.3,0,18.2,0
28.0,107.1,0.653,2.5,153.9,695.2,720.1,0,15.4,0
48.6,55.3,0.483,5.6,55.5,763.3,174.6,4,66.5,0
30.6,62.4,0.612,15.0,32.7,958.5,1208.2,0,88.3,0
56.9,71.1,0.628,16.0,99.3,478.2,236.1,2,50.5,0
66.4,98.4,0.845,0.8,60.4,1098.5,936.7,1,84.9,0
308.6,103.7,0.848,24.4,154.3,642.0,58.7,3,60.3,1
102.5,89.0,0.706,2.5,102.6,193.8,506.8,3,22.8,0
273.1,76.1,0.584,19.7,155.4,836.6,1406.8,3,78.9,1
115.3,91.6,0.587,1.3,131.1,952.9,844.1,4,54.4,1
40.4,64.9,0.617,22.2,122.6,383.5,4644.8,2,19.1,0
17.5,80.2,0.304,0.7,137.1,1029.3,2536.8,0,80.2,0
311.2,82.9,0.715,1.3,106.7,1087.8,583.8,0,75.6,1
38.7,60.8,0.867,23.4,26.5,335.9,105.9,1,51.6,0
60.1,56.9,0.293,2.6,78.0,1180.3,2292.1,1,16.6,0
98.0,96.3,0.77,20.6,54.6,173.2,2956.1,0,42.8,0
139.7,84.4,0.503,24.3,83.6,246.4,2111.9,2,49.8,1
50.3,73.3,0.893,16.0,88.5,225.1,214.3,2,28.2,0
328.8,79.0,0.666,9.6,42.3,1073.3,7457.7,5,27.9,1
122.2,107.7,0.515,24.6,28.2,786.9,409.0,2,28.4,1
92.0,76.2,0.582,2.0,43.7,186.8,1595.7,2,44.6,0
36.4,60.7,0.706,1.1,140.8,531.2,2913.6,1,80.4,0
37.7,80.5,0.27,5.5,127.0,740.3,372.5,2,75.7,0
26.2,90.6,0.262,0.8,132.9,104.7,2916.5,2,15.8,0
34.1,55.7,0.477,4.2,62.3,1059.5,494.4,1,15.8,0
135.5,73.3,0.747,7.8,56.9,965.3,4546.5,3,21.2,1
8.8,76.6,0.849,12.2,30.0,608.7,446.3,1,52.3,0
218.2,80.5,0.5,3.9,88.8,1160.7,3730.3,1,86.1,1
34.3,71.6,0.539,5.7,76.6,504.2,116.0,3,29.6,0
16.4,91.7,0.323,0.9,137.8,1181.0,1532.4,1,53.1,0
48.2,107.0,0.545,23.2,117.1,803.2,961.4,1,18.3,0
48.6,105.3,0.29,4.7,44.5,763.4,829.8,1,16.6,1
18.8,91.5,0.326,4.8,158.3,203.3,353.5,2,15.6,0
249.5,82.9,0.65,3.0,129.0,1058.9,1517.4,3,73.9,1
121.9,100.4,0.383,2.9,122.2,515.9,304.1,2,16.9,0
265.7,101.0,0.487,22.7,54.2,198.9,1015.8,2,36.9,1
120.9,100.6,0.697,0.7,147.2,20.1,400.4,0,66.6,1
48.6,63.7,0.69,7.6,89.0,673.9,3788.0,2,64.5,0
133.5,56.4,0.784,24.8,65.2,635.2,84.9,5,19.4,0
17.1,109.1,0.608,3.9,113.4,864.6,317.4,3,35.5,1
243.8,107.8,0.213,2.2,53.6,1068.9,383.0,4,66.1,1
86.6,86.0,0.794,15.7,147.5,99.9,691.5,4,46.4,0
13.7,109.6,0.886,23.8,140.3,879.1,367.9,0,52.3,0
134.5,97.4,0.612,13.2,87.8,229.0,861.2,5,31.6,1
80.5,83.5,0.691,1.8,50.7,1030.5,2521.2,2,18.0,0
111.4,76.4,0.594,5.1,92.0,983.8,1544.0,3,42.6,0
247.0,87.6,0.546,4.6,45.1,651.2,1090.9,0,69.6,1
44.2,83.4,0.64,8.3,61.4,853.7,161.9,2,76.3,0
27.0,109.7,0.788,16.1,90.2,380.6,1471.0,2,62.4,0
54.7,82.0,0.643,4.5,27.9,568.0,268.4,1,46.5,1
11.2,101.0,0.42,4.4,128.4,986.9,1902.2,1,61.7,0
59.1,99.7,0.543,19.0,51.6,553.8,395.3,2,71.4,0
150.0,58.9,0.402,3.5,142.0,432.6,697.6,1,75.4,1
278.4,59.8,0.697,1.2,28.0,595.6,567.8,2,22.6,1
294.3,91.3,0.963,4.1,96.8,994.8,2399.2,1,79.2,1
113.4,69.3,0.505,11.4,129.8,405.6,212.4,4,20.1,1
37.4,91.2,0.864,7.2,57.1,212.6,1050.7,3,84.6,0
59.9,63.0,0.552,18.8,120.5,855.9,233.9,0,46.4,0
254.3,76.8,0.534,24.3,122.3,992.0,1514.1,2,58.8,1
254.4,60.6,0.628,21.7,111.1,125.3,2875.6,3,38.2,1
45.0,70.5,0.667,1.7,74.2,291.6,734.3,3,49.1,0
24.6,59.9,0.533,24.3,131.0,174.7,853.5,4,82.6,0
32.0,108.4,0.51,2.4,109.8,420.8,3197.7,5,38.7,0
43.1,76.7,0.721,2.3,104.7,543.2,933.2,3,60.1,0
149.4,104.6,0.625,5.5,135.6,899.8,852.4,4,66.8,1
46.6,108.4,0.551,1.1,58.0,783.1,1086.2,5,26.7,1
28.2,105.0,0.681,4.8,56.4,747.0,1452.4,0,77.2,0
293.6,80.0,0.437,5.1,77.2,426.1,185.6,1,94.9,1
22.0,97.8,0.1,5.9,34.9,1010.5,2115.2,2,27.4,0
38.7,63.5,0.308,0.6,70.5,568.2,736.2,1,76.4,0
23.4,60.2,0.82,0.6,79.8,1175.0,140.1,4,26.8,1
95.6,103.2,0.235,24.2,91.8,762.8,1901.2,1,91.0,0
26.9,56.7,0.697,1.6,59.3,155.9,617.8,2,47.9,0
51.5,108.5,0.715,5.2,147.4,813.0,176.9,1,93.4,1
71.5,92.0,0.365,10.6,63.5,393.5,1255.4,4,20.4,0
18.1,78.1,0.556,18.1,140.0,825.2,2595.6,1,78.3,0
149.0,62.8,0.631,1.2,85.1,88.2,2674.5,3,52.9,1
25.1,94.8,0.513,15.8,122.0,214.0,3844.5,2,38.2,0
22.5,86.0,0.52,0.9,40.0,1027.6,2477.3,4,74.8,0
101.7,94.1,0.566,8.0,98.5,276.5,52.6,2,65.8,1
133.1,78.0,0.843,4.1,154.7,1005.3,624.1,5,87.2,1
28.4,58.6,0.703,5.1,114.9,338.7,2098.1,2,34.9,0
157.2,72.3,0.44,3.7,135.7,773.2,597.3,1,90.2,1
78.8,72.3,0.754,0.7,60.2,834.5,1154.2,3,66.3,1
202.1,55.5,0.653,20.4,133.0,617.6,1168.7,2,51.0,1
19.9,55.5,0.408,5.8,72.4,369.8,595.0,3,19.3,0
44.0,73.2,0.818,4.3,90.5,259.1,2868.0,1,76.2,0
119.0,95.0,0.491,5.9,50.4,44.7,889.5,1,83.7,0
67.2,89.3,0.717,1.0,90.6,368.2,800.1,2,79.8,0
18.9,68.1,0.649,12.0,94.6,785.5,7246.4,1,73.9,0
167.9,88.2,0.564,5.3,109.0,1126.3,866.3,2,92.6,1
35.0,90.6,0.589,4.4,142.3,1046.1,285.8,3,82.9,0
124.1,83.7,0.804,2.5,66.2,920.4,913.6,3,89.2,1
65.1,83.7,0.728,14.9,157.9,947.2,2068.5,2,73.4,0
218.7,75.3,0.724,5.3,139.4,799.7,1849.9,1,80.6,1
69.3,61.8,0.863,4.3,79.4,316.0,1914.7,1,38.1,0
23.0,76.2,0.602,7.1,55.6,1089.1,1527.3,2,68.5,0
98.2,74.0,0.6,11.3,34.7,806.5,402.0,2,31.4,1
29.6,87.6,0.398,2.0,56.6,674.7,2427.3,3,20.5,0
238.6,102.1,0.58,21.5,144.4,137.6,2736.9,1,61.3,1
148.9,75.6,0.59,22.0,64.4,539.2,309.0,1,77.6,1
139.7,94.0,0.55,0.6,43.6,555.1,217.7,2,21.6,1
36.6,99.7,0.594,1.9,28.1,1038.2,4506.1,2,29.5,0
18.7,66.6,0.734,0.5,65.2,658.2,2482.9,2,22.4,0
339.7,104.6,0.79,9.1,54.2,459.6,2734.6,4,65.7,1
12.1,58.9,0.737,17.7,38.8,1172.3,2659.8,1,21.4,0
139.2,104.6,0.761,2.6,153.4,137.3,986.2,4,22.5,1
116.0,64.0,0.508,1.2,61.1,509.9,1297.5,1,36.1,1
86.8,73.5,0.571,1.5,25.8,55.2,995.9,4,36.6,1
66.2,88.3,0.728,25.0,152.5,889.2,113.1,1,59.6,0
56.6,104.8,0.748,7.7,103.1,1102.1,1692.2,6,17.6,1
55.2,69.1,0.851,9.9,36.2,339.6,894.6,3,64.2,0
27.2,97.0,0.734,6.0,29.2,1030.7,1302.0,3,47.9,0
18.7,94.1,0.726,1.7,39.6,354.2,888.1,1,29.3,0
36.2,63.8,0.721,0.5,104.9,1093.4,862.3,1,67.3,1
16.8,81.4,0.6,4.6,33.4,906.0,276.2,3,41.4,1
102.7,81.5,0.501,4.8,101.7,966.9,442.1,1,81.2,1
149.4,71.8,0.744,3.8,113.1,26.5,257.6,1,94.2,1
57.1,97.9,0.64,14.0,44.9,1155.6,311.3,3,77.3,0
13.6,105.9,0.827,1.4,90.9,873.4,4383.3,2,74.4,0
47.6,94.4,0.824,24.4,155.1,369.2,249.4,4,43.4,0
183.6,108.5,0.636,2.9,137.9,996.1,426.5,1,57.8,1
56.2,57.8,0.643,18.5,122.7,341.4,1121.6,3,19.2,0
160.6,57.0,0.736,3.5,94.9,1047.9,1180.5,1,73.2,1
47.5,104.2,0.421,1.9,78.2,139.5,250.6,1,69.0,0
26.4,104.4,0.724,18.7,85.9,845.9,1944.2,0,36.5,0
106.8,60.9,0.546,0.8,128.2,651.1,1895.7,0,57.7,1
27.7,74.7,0.823,7.5,99.8,120.4,375.1,3,69.3,0
77.4,100.9,0.1,4.3,128.2,294.1,458.7,0,44.4,0
82.5,62.1,0.604,1.1,155.9,19.8,3386.5,3,73.0,1
117.6,69.7,0.775,3.4,111.5,565.2,2146.2,1,78.7,1
19.2,92.5,0.812,5.8,106.4,365.0,1486.0,2,32.9,0
80.4,109.0,0.655,3.3,79.8,720.0,153.0,2,39.1,1
159.5,98.8,0.36,23.3,51.6,360.2,700.1,0,47.1,1
52.8,97.8,0.842,5.1,75.5,363.4,1033.3,2,33.9,0
113.9,73.8,0.413,1.6,95.2,893.1,299.0,5,77.0,1
277.7,91.4,0.511,4.4,29.7,62.5,763.5,1,60.7,1
49.7,61.2,0.493,4.0,89.2,1084.0,1152.6,1,45.4,0
162.0,109.6,0.819,3.8,141.4,1023.5,525.9,4,16.3,1
16.1,81.4,0.772,10.3,156.8,803.0,1872.1,3,41.1,0
47.2,90.1,0.676,7.5,140.5,713.9,2252.5,1,81.9,0
143.5,103.2,0.735,5.8,48.2,1071.3,519.2,2,74.5,1
148.1,55.1,0.588,24.7,45.9,226.5,2239.1,2,20.4,1
35.9,108.7,0.218,12.6,78.1,99.4,181.2,1,79.1,0
158.2,74.8,0.959,2.2,55.4,291.2,2232.2,3,29.3,1
63.2,73.7,0.796,4.7,116.3,954.5,248.9,3,94.0,0
46.7,63.0,0.789,20.8,36.4,46.4,153.9,2,84.5,0
26.3,102.2,0.881,3.3,84.9,701.5,1281.9,2,88.1,1
66.2,102.9,0.585,0.5,62.8,1194.5,816.2,1,76.6,0
53.8,56.1,0.403,5.4,105.4,1027.6,2911.7,2,71.9,0
60.0,58.1,0.146,5.0,132.6,628.1,591.5,0,34.6,0
148.6,105.5,0.826,1.3,149.7,81.1,456.2,3,61.9,1
22.1,61.8,0.733,4.7,155.1,998.5,883.5,2,70.7,0
54.0,89.2,0.674,1.2,72.4,720.8,780.4,1,38.0,0
30.8,89.1,0.535,3.8,140.5,142.3,556.7,2,46.9,0
241.6,102.8,0.822,0.8,104.9,117.2,1470.0,2,90.8,1
74.3,86.5,0.825,15.3,118.5,1092.0,1760.4,0,47.6,0
252.4,78.9,0.818,13.1,139.9,804.7,2350.7,1,40.2,1
38.8,108.6,0.683,2.7,42.6,996.0,4377.9,1,23.6,0
23.9,67.6,0.343,23.0,152.9,1055.4,422.2,6,42.3,0
102.8,69.4,0.908,15.2,98.9,688.3,1560.9,3,64.0,1
45.9,59.7,0.764,24.8,70.4,623.3,651.6,4,26.8,0
8.4,108.6,0.796,16.8,70.7,519.4,1406.4,4,63.4,0
38.5,93.8,0.898,1.7,126.4,383.8,825.5,3,74.3,1
102.4,55.7,0.575,5.3,116.6,524.3,6144.7,3,76.5,1
168.8,93.7,0.792,0.6,123.5,929.8,1616.3,2,93.8,1
355.6,77.2,0.381,3.4,59.2,724.3,3706.2,3,49.8,1
112.8,108.2,0.951,1.3,48.0,1071.6,2212.0,2,17.6,0
55.8,70.3,0.87,1.0,122.5,534.8,2848.4,2,83.4,0
92.6,94.1,0.707,5.2,65.3,730.5,2071.1,2,21.7,0
108.4,89.5,0.714,4.8,55.0,759.4,787.6,3,83.9,1
58.0,55.7,0.678,2.4,54.0,712.1,398.1,1,93.6,1
129.4,103.7,0.249,1.7,45.0,844.6,605.1,0,87.5,0
23.1,62.7,0.904,24.2,82.6,288.7,74.5,5,92.1,0
326.5,91.5,0.849,2.9,60.2,617.3,940.8,0,16.9,1
20.9,97.7,0.887,3.7,145.7,129.5,894.0,3,15.9,0
